73      //Pixel 2434: 115
7A      //Pixel 2435: 122
7A      //Pixel 2436: 122
80      //Pixel 2437: 128
80      //Pixel 2438: 128
82      //Pixel 2439: 130
80      //Pixel 2440: 128
80      //Pixel 2441: 128
8E      //Pixel 2442: 142
97      //Pixel 2443: 151
9C      //Pixel 2444: 156
A1      //Pixel 2445: 161
A1      //Pixel 2446: 161
A1      //Pixel 2447: 161
A1      //Pixel 2448: 161
9D      //Pixel 2449: 157
95      //Pixel 2450: 149
92      //Pixel 2451: 146
8E      //Pixel 2452: 142
8E      //Pixel 2453: 142
89      //Pixel 2454: 137
89      //Pixel 2455: 137
83      //Pixel 2456: 131
7A      //Pixel 2457: 122
78      //Pixel 2458: 120
6F      //Pixel 2459: 111
6C      //Pixel 2460: 108
6D      //Pixel 2461: 109
6C      //Pixel 2462: 108
6C      //Pixel 2463: 108
70      //Pixel 2464: 112
70      //Pixel 2465: 112
6B      //Pixel 2466: 107
65      //Pixel 2467: 101
58      //Pixel 2468: 088
58      //Pixel 2469: 088
4D      //Pixel 2470: 077
48      //Pixel 2471: 072
49      //Pixel 2472: 073
4D      //Pixel 2473: 077
61      //Pixel 2474: 097
68      //Pixel 2475: 104
6A      //Pixel 2476: 106
6A      //Pixel 2477: 106
6A      //Pixel 2478: 106
6A      //Pixel 2479: 106
45      //Pixel 2480: 069
48      //Pixel 2481: 072
52      //Pixel 2482: 082
5A      //Pixel 2483: 090
60      //Pixel 2484: 096
5F      //Pixel 2485: 095
5B      //Pixel 2486: 091
54      //Pixel 2487: 084
4B      //Pixel 2488: 075
46      //Pixel 2489: 070
40      //Pixel 2490: 064
41      //Pixel 2491: 065
42      //Pixel 2492: 066
43      //Pixel 2493: 067
4E      //Pixel 2494: 078
52      //Pixel 2495: 082
56      //Pixel 2496: 086
53      //Pixel 2497: 083
58      //Pixel 2498: 088
55      //Pixel 2499: 085
5C      //Pixel 2500: 092
58      //Pixel 2501: 088
55      //Pixel 2502: 085
58      //Pixel 2503: 088
60      //Pixel 2504: 096
58      //Pixel 2505: 088
56      //Pixel 2506: 086
4A      //Pixel 2507: 074
49      //Pixel 2508: 073
49      //Pixel 2509: 073
43      //Pixel 2510: 067
43      //Pixel 2511: 067
48      //Pixel 2512: 072
4D      //Pixel 2513: 077
65      //Pixel 2514: 101
71      //Pixel 2515: 113
70      //Pixel 2516: 112
6E      //Pixel 2517: 110
6E      //Pixel 2518: 110
70      //Pixel 2519: 112
70      //Pixel 2520: 112
70      //Pixel 2521: 112
7A      //Pixel 2522: 122
86      //Pixel 2523: 134
82      //Pixel 2524: 130
7E      //Pixel 2525: 126
7D      //Pixel 2526: 125
7A      //Pixel 2527: 122
7D      //Pixel 2528: 125
71      //Pixel 2529: 113
6E      //Pixel 2530: 110
70      //Pixel 2531: 112
76      //Pixel 2532: 118
76      //Pixel 2533: 118
79      //Pixel 2534: 121
7B      //Pixel 2535: 123
84      //Pixel 2536: 132
8C      //Pixel 2537: 140
8F      //Pixel 2538: 143
94      //Pixel 2539: 148
96      //Pixel 2540: 150
9D      //Pixel 2541: 157
99      //Pixel 2542: 153
9D      //Pixel 2543: 157
A2      //Pixel 2544: 162
A2      //Pixel 2545: 162
A0      //Pixel 2546: 160
9D      //Pixel 2547: 157
9D      //Pixel 2548: 157
9A      //Pixel 2549: 154
92      //Pixel 2550: 146
92      //Pixel 2551: 146
8F      //Pixel 2552: 143
88      //Pixel 2553: 136
89      //Pixel 2554: 137
7E      //Pixel 2555: 126
78      //Pixel 2556: 120
73      //Pixel 2557: 115
66      //Pixel 2558: 102
54      //Pixel 2559: 084
3C      //Pixel 2560: 060
6B      //Pixel 2561: 107
75      //Pixel 2562: 117
7A      //Pixel 2563: 122
7A      //Pixel 2564: 122
80      //Pixel 2565: 128
82      //Pixel 2566: 130
82      //Pixel 2567: 130
82      //Pixel 2568: 130
81      //Pixel 2569: 129
91      //Pixel 2570: 145
97      //Pixel 2571: 151
9C      //Pixel 2572: 156
9D      //Pixel 2573: 157
9D      //Pixel 2574: 157
9C      //Pixel 2575: 156
9C      //Pixel 2576: 156
9C      //Pixel 2577: 156
92      //Pixel 2578: 146
92      //Pixel 2579: 146
8E      //Pixel 2580: 142
8E      //Pixel 2581: 142
8C      //Pixel 2582: 140
87      //Pixel 2583: 135
83      //Pixel 2584: 131
7C      //Pixel 2585: 124
79      //Pixel 2586: 121
78      //Pixel 2587: 120
6F      //Pixel 2588: 111
70      //Pixel 2589: 112
6C      //Pixel 2590: 108
6F      //Pixel 2591: 111
71      //Pixel 2592: 113
71      //Pixel 2593: 113
70      //Pixel 2594: 112
71      //Pixel 2595: 113
63      //Pixel 2596: 099
60      //Pixel 2597: 096
51      //Pixel 2598: 081
48      //Pixel 2599: 072
48      //Pixel 2600: 072
4D      //Pixel 2601: 077
5D      //Pixel 2602: 093
61      //Pixel 2603: 097
67      //Pixel 2604: 103
58      //Pixel 2605: 088
58      //Pixel 2606: 088
6A      //Pixel 2607: 106
48      //Pixel 2608: 072
58      //Pixel 2609: 088
5A      //Pixel 2610: 090
5A      //Pixel 2611: 090
60      //Pixel 2612: 096
5D      //Pixel 2613: 093
54      //Pixel 2614: 084
52      //Pixel 2615: 082
4B      //Pixel 2616: 075
48      //Pixel 2617: 072
3E      //Pixel 2618: 062
3F      //Pixel 2619: 063
40      //Pixel 2620: 064
43      //Pixel 2621: 067
50      //Pixel 2622: 080
52      //Pixel 2623: 082
56      //Pixel 2624: 086
58      //Pixel 2625: 088
5D      //Pixel 2626: 093
5D      //Pixel 2627: 093
60      //Pixel 2628: 096
5C      //Pixel 2629: 092
56      //Pixel 2630: 086
60      //Pixel 2631: 096
63      //Pixel 2632: 099
61      //Pixel 2633: 097
60      //Pixel 2634: 096
56      //Pixel 2635: 086
55      //Pixel 2636: 085
5C      //Pixel 2637: 092
52      //Pixel 2638: 082
4F      //Pixel 2639: 079
4D      //Pixel 2640: 077
4F      //Pixel 2641: 079
65      //Pixel 2642: 101
73      //Pixel 2643: 115
70      //Pixel 2644: 112
70      //Pixel 2645: 112
70      //Pixel 2646: 112
77      //Pixel 2647: 119
81      //Pixel 2648: 129
7A      //Pixel 2649: 122
7E      //Pixel 2650: 126
7E      //Pixel 2651: 126
7E      //Pixel 2652: 126
7A      //Pixel 2653: 122
79      //Pixel 2654: 121
75      //Pixel 2655: 117
75      //Pixel 2656: 117
6A      //Pixel 2657: 106
5F      //Pixel 2658: 095
6A      //Pixel 2659: 106
70      //Pixel 2660: 112
75      //Pixel 2661: 117
79      //Pixel 2662: 121
7D      //Pixel 2663: 125
88      //Pixel 2664: 136
8C      //Pixel 2665: 140
8E      //Pixel 2666: 142
94      //Pixel 2667: 148
96      //Pixel 2668: 150
9B      //Pixel 2669: 155
98      //Pixel 2670: 152
9D      //Pixel 2671: 157
A2      //Pixel 2672: 162
A2      //Pixel 2673: 162
9D      //Pixel 2674: 157
9D      //Pixel 2675: 157
9D      //Pixel 2676: 157
9A      //Pixel 2677: 154
8F      //Pixel 2678: 143
8F      //Pixel 2679: 143
8F      //Pixel 2680: 143
8C      //Pixel 2681: 140
8C      //Pixel 2682: 140
84      //Pixel 2683: 132
84      //Pixel 2684: 132
7F      //Pixel 2685: 127
68      //Pixel 2686: 104
54      //Pixel 2687: 084
3C      //Pixel 2688: 060
60      //Pixel 2689: 096
73      //Pixel 2690: 115
78      //Pixel 2691: 120
78      //Pixel 2692: 120
81      //Pixel 2693: 129
88      //Pixel 2694: 136
8E      //Pixel 2695: 142
8D      //Pixel 2696: 141
91      //Pixel 2697: 145
93      //Pixel 2698: 147
9C      //Pixel 2699: 156
9C      //Pixel 2700: 156
9C      //Pixel 2701: 156
97      //Pixel 2702: 151
92      //Pixel 2703: 146
92      //Pixel 2704: 146
92      //Pixel 2705: 146
90      //Pixel 2706: 144
8E      //Pixel 2707: 142
8E      //Pixel 2708: 142
8D      //Pixel 2709: 141
85      //Pixel 2710: 133
83      //Pixel 2711: 131
83      //Pixel 2712: 131
7F      //Pixel 2713: 127
7A      //Pixel 2714: 122
79      //Pixel 2715: 121
72      //Pixel 2716: 114
72      //Pixel 2717: 114
6F      //Pixel 2718: 111
6C      //Pixel 2719: 108
72      //Pixel 2720: 114
71      //Pixel 2721: 113
6D      //Pixel 2722: 109
6E      //Pixel 2723: 110
64      //Pixel 2724: 100
60      //Pixel 2725: 096
5D      //Pixel 2726: 093
49      //Pixel 2727: 073
48      //Pixel 2728: 072
4D      //Pixel 2729: 077
5D      //Pixel 2730: 093
61      //Pixel 2731: 097
67      //Pixel 2732: 103
58      //Pixel 2733: 088
6A      //Pixel 2734: 106
6B      //Pixel 2735: 107
67      //Pixel 2736: 103
5C      //Pixel 2737: 092
5D      //Pixel 2738: 093
5D      //Pixel 2739: 093
62      //Pixel 2740: 098
60      //Pixel 2741: 096
5A      //Pixel 2742: 090
53      //Pixel 2743: 083
51      //Pixel 2744: 081
4A      //Pixel 2745: 074
48      //Pixel 2746: 072
47      //Pixel 2747: 071
47      //Pixel 2748: 071
4E      //Pixel 2749: 078
58      //Pixel 2750: 088
5C      //Pixel 2751: 092
5C      //Pixel 2752: 092
5F      //Pixel 2753: 095
62      //Pixel 2754: 098
61      //Pixel 2755: 097
61      //Pixel 2756: 097
58      //Pixel 2757: 088
56      //Pixel 2758: 086
56      //Pixel 2759: 086
58      //Pixel 2760: 088
58      //Pixel 2761: 088
60      //Pixel 2762: 096
57      //Pixel 2763: 087
5F      //Pixel 2764: 095
5F      //Pixel 2765: 095
56      //Pixel 2766: 086
53      //Pixel 2767: 083
4F      //Pixel 2768: 079
4F      //Pixel 2769: 079
50      //Pixel 2770: 080
55      //Pixel 2771: 085
65      //Pixel 2772: 101
6B      //Pixel 2773: 107
6B      //Pixel 2774: 107
6D      //Pixel 2775: 109
70      //Pixel 2776: 112
70      //Pixel 2777: 112
7D      //Pixel 2778: 125
7E      //Pixel 2779: 126
7A      //Pixel 2780: 122
78      //Pixel 2781: 120
78      //Pixel 2782: 120
75      //Pixel 2783: 117
75      //Pixel 2784: 117
5C      //Pixel 2785: 092
5B      //Pixel 2786: 091
66      //Pixel 2787: 102
70      //Pixel 2788: 112
75      //Pixel 2789: 117
7D      //Pixel 2790: 125
84      //Pixel 2791: 132
8B      //Pixel 2792: 139
90      //Pixel 2793: 144
93      //Pixel 2794: 147
98      //Pixel 2795: 152
96      //Pixel 2796: 150
98      //Pixel 2797: 152
97      //Pixel 2798: 151
9B      //Pixel 2799: 155
9D      //Pixel 2800: 157
9D      //Pixel 2801: 157
9D      //Pixel 2802: 157
9D      //Pixel 2803: 157
A0      //Pixel 2804: 160
9D      //Pixel 2805: 157
96      //Pixel 2806: 150
96      //Pixel 2807: 150
96      //Pixel 2808: 150
8F      //Pixel 2809: 143
98      //Pixel 2810: 152
8C      //Pixel 2811: 140
8C      //Pixel 2812: 140
85      //Pixel 2813: 133
78      //Pixel 2814: 120
61      //Pixel 2815: 097
38      //Pixel 2816: 056
54      //Pixel 2817: 084
6B      //Pixel 2818: 107
75      //Pixel 2819: 117
75      //Pixel 2820: 117
78      //Pixel 2821: 120
88      //Pixel 2822: 136
92      //Pixel 2823: 146
8E      //Pixel 2824: 142
8E      //Pixel 2825: 142
92      //Pixel 2826: 146
97      //Pixel 2827: 151
9C      //Pixel 2828: 156
9C      //Pixel 2829: 156
96      //Pixel 2830: 150
92      //Pixel 2831: 146
92      //Pixel 2832: 146
90      //Pixel 2833: 144
8E      //Pixel 2834: 142
8E      //Pixel 2835: 142
8E      //Pixel 2836: 142
87      //Pixel 2837: 135
80      //Pixel 2838: 128
7F      //Pixel 2839: 127
7F      //Pixel 2840: 127
7A      //Pixel 2841: 122
79      //Pixel 2842: 121
79      //Pixel 2843: 121
72      //Pixel 2844: 114
72      //Pixel 2845: 114
6C      //Pixel 2846: 108
6C      //Pixel 2847: 108
74      //Pixel 2848: 116
72      //Pixel 2849: 114
6E      //Pixel 2850: 110
70      //Pixel 2851: 112
6D      //Pixel 2852: 109
6A      //Pixel 2853: 106
67      //Pixel 2854: 103
5C      //Pixel 2855: 092
4D      //Pixel 2856: 077
4D      //Pixel 2857: 077
61      //Pixel 2858: 097
61      //Pixel 2859: 097
61      //Pixel 2860: 097
5C      //Pixel 2861: 092
6B      //Pixel 2862: 107
6C      //Pixel 2863: 108
70      //Pixel 2864: 112
67      //Pixel 2865: 103
67      //Pixel 2866: 103
67      //Pixel 2867: 103
6E      //Pixel 2868: 110
66      //Pixel 2869: 102
5D      //Pixel 2870: 093
54      //Pixel 2871: 084
53      //Pixel 2872: 083
53      //Pixel 2873: 083
4B      //Pixel 2874: 075
4B      //Pixel 2875: 075
54      //Pixel 2876: 084
56      //Pixel 2877: 086
5C      //Pixel 2878: 092
5D      //Pixel 2879: 093
5F      //Pixel 2880: 095
63      //Pixel 2881: 099
65      //Pixel 2882: 101
64      //Pixel 2883: 100
65      //Pixel 2884: 101
61      //Pixel 2885: 097
58      //Pixel 2886: 088
56      //Pixel 2887: 086
58      //Pixel 2888: 088
5E      //Pixel 2889: 094
63      //Pixel 2890: 099
5E      //Pixel 2891: 094
65      //Pixel 2892: 101
6B      //Pixel 2893: 107
6B      //Pixel 2894: 107
70      //Pixel 2895: 112
6D      //Pixel 2896: 109
5C      //Pixel 2897: 092
69      //Pixel 2898: 105
62      //Pixel 2899: 098
66      //Pixel 2900: 102
69      //Pixel 2901: 105
69      //Pixel 2902: 105
6A      //Pixel 2903: 106
6E      //Pixel 2904: 110
6E      //Pixel 2905: 110
70      //Pixel 2906: 112
70      //Pixel 2907: 112
6A      //Pixel 2908: 106
70      //Pixel 2909: 112
70      //Pixel 2910: 112
63      //Pixel 2911: 099
62      //Pixel 2912: 098
5C      //Pixel 2913: 092
5A      //Pixel 2914: 090
5F      //Pixel 2915: 095
66      //Pixel 2916: 102
70      //Pixel 2917: 112
7D      //Pixel 2918: 125
88      //Pixel 2919: 136
8B      //Pixel 2920: 139
8C      //Pixel 2921: 140
8E      //Pixel 2922: 142
91      //Pixel 2923: 145
91      //Pixel 2924: 145
96      //Pixel 2925: 150
94      //Pixel 2926: 148
98      //Pixel 2927: 152
9D      //Pixel 2928: 157
9D      //Pixel 2929: 157
9D      //Pixel 2930: 157
9E      //Pixel 2931: 158
9E      //Pixel 2932: 158
9D      //Pixel 2933: 157
95      //Pixel 2934: 149
95      //Pixel 2935: 149
95      //Pixel 2936: 149
8D      //Pixel 2937: 141
8C      //Pixel 2938: 140
85      //Pixel 2939: 133
84      //Pixel 2940: 132
79      //Pixel 2941: 121
68      //Pixel 2942: 104
54      //Pixel 2943: 084
38      //Pixel 2944: 056
54      //Pixel 2945: 084
69      //Pixel 2946: 105
75      //Pixel 2947: 117
76      //Pixel 2948: 118
7A      //Pixel 2949: 122
80      //Pixel 2950: 128
95      //Pixel 2951: 149
95      //Pixel 2952: 149
90      //Pixel 2953: 144
91      //Pixel 2954: 145
97      //Pixel 2955: 151
97      //Pixel 2956: 151
9C      //Pixel 2957: 156
92      //Pixel 2958: 146
91      //Pixel 2959: 145
92      //Pixel 2960: 146
92      //Pixel 2961: 146
92      //Pixel 2962: 146
8E      //Pixel 2963: 142
8E      //Pixel 2964: 142
8D      //Pixel 2965: 141
80      //Pixel 2966: 128
80      //Pixel 2967: 128
80      //Pixel 2968: 128
7C      //Pixel 2969: 124
79      //Pixel 2970: 121
79      //Pixel 2971: 121
78      //Pixel 2972: 120
78      //Pixel 2973: 120
71      //Pixel 2974: 113
6C      //Pixel 2975: 108
74      //Pixel 2976: 116
75      //Pixel 2977: 117
6E      //Pixel 2978: 110
6E      //Pixel 2979: 110
6D      //Pixel 2980: 109
6D      //Pixel 2981: 109
6A      //Pixel 2982: 106
5D      //Pixel 2983: 093
5C      //Pixel 2984: 092
5C      //Pixel 2985: 092
60      //Pixel 2986: 096
60      //Pixel 2987: 096
60      //Pixel 2988: 096
5C      //Pixel 2989: 092
6B      //Pixel 2990: 107
6C      //Pixel 2991: 108
70      //Pixel 2992: 112
67      //Pixel 2993: 103
67      //Pixel 2994: 103
66      //Pixel 2995: 102
67      //Pixel 2996: 103
5C      //Pixel 2997: 092
59      //Pixel 2998: 089
53      //Pixel 2999: 083
53      //Pixel 3000: 083
59      //Pixel 3001: 089
56      //Pixel 3002: 086
4D      //Pixel 3003: 077
58      //Pixel 3004: 088
58      //Pixel 3005: 088
5F      //Pixel 3006: 095
62      //Pixel 3007: 098
63      //Pixel 3008: 099
66      //Pixel 3009: 102
6C      //Pixel 3010: 108
69      //Pixel 3011: 105
69      //Pixel 3012: 105
63      //Pixel 3013: 099
5E      //Pixel 3014: 094
56      //Pixel 3015: 086
57      //Pixel 3016: 087
5E      //Pixel 3017: 094
65      //Pixel 3018: 101
65      //Pixel 3019: 101
71      //Pixel 3020: 113
7D      //Pixel 3021: 125
7F      //Pixel 3022: 127
7F      //Pixel 3023: 127
7F      //Pixel 3024: 127
77      //Pixel 3025: 119
7B      //Pixel 3026: 123
7B      //Pixel 3027: 123
77      //Pixel 3028: 119
73      //Pixel 3029: 115
6D      //Pixel 3030: 109
6D      //Pixel 3031: 109
6E      //Pixel 3032: 110
6B      //Pixel 3033: 107
6D      //Pixel 3034: 109
6D      //Pixel 3035: 109
63      //Pixel 3036: 099
6A      //Pixel 3037: 106
6A      //Pixel 3038: 106
62      //Pixel 3039: 098
62      //Pixel 3040: 098
5D      //Pixel 3041: 093
5D      //Pixel 3042: 093
6C      //Pixel 3043: 108
6C      //Pixel 3044: 108
70      //Pixel 3045: 112
78      //Pixel 3046: 120
7C      //Pixel 3047: 124
88      //Pixel 3048: 136
8B      //Pixel 3049: 139
8C      //Pixel 3050: 140
91      //Pixel 3051: 145
91      //Pixel 3052: 145
93      //Pixel 3053: 147
93      //Pixel 3054: 147
95      //Pixel 3055: 149
98      //Pixel 3056: 152
9D      //Pixel 3057: 157
9D      //Pixel 3058: 157
9E      //Pixel 3059: 158
9E      //Pixel 3060: 158
9D      //Pixel 3061: 157
96      //Pixel 3062: 150
96      //Pixel 3063: 150
96      //Pixel 3064: 150
8E      //Pixel 3065: 142
8C      //Pixel 3066: 140
85      //Pixel 3067: 133
83      //Pixel 3068: 131
7E      //Pixel 3069: 126
66      //Pixel 3070: 102
54      //Pixel 3071: 084
38      //Pixel 3072: 056
46      //Pixel 3073: 070
67      //Pixel 3074: 103
75      //Pixel 3075: 117
76      //Pixel 3076: 118
7E      //Pixel 3077: 126
82      //Pixel 3078: 130
8D      //Pixel 3079: 141
8D      //Pixel 3080: 141
8C      //Pixel 3081: 140
8B      //Pixel 3082: 139
8C      //Pixel 3083: 140
90      //Pixel 3084: 144
90      //Pixel 3085: 144
8E      //Pixel 3086: 142
90      //Pixel 3087: 144
90      //Pixel 3088: 144
90      //Pixel 3089: 144
92      //Pixel 3090: 146
8E      //Pixel 3091: 142
8E      //Pixel 3092: 142
8E      //Pixel 3093: 142
85      //Pixel 3094: 133
87      //Pixel 3095: 135
84      //Pixel 3096: 132
7C      //Pixel 3097: 124
74      //Pixel 3098: 116
75      //Pixel 3099: 117
74      //Pixel 3100: 116
74      //Pixel 3101: 116
6D      //Pixel 3102: 109
6C      //Pixel 3103: 108
74      //Pixel 3104: 116
74      //Pixel 3105: 116
70      //Pixel 3106: 112
6E      //Pixel 3107: 110
6D      //Pixel 3108: 109
6A      //Pixel 3109: 106
6A      //Pixel 3110: 106
5D      //Pixel 3111: 093
5A      //Pixel 3112: 090
5C      //Pixel 3113: 092
60      //Pixel 3114: 096
60      //Pixel 3115: 096
60      //Pixel 3116: 096
60      //Pixel 3117: 096
6C      //Pixel 3118: 108
70      //Pixel 3119: 112
79      //Pixel 3120: 121
79      //Pixel 3121: 121
76      //Pixel 3122: 118
76      //Pixel 3123: 118
76      //Pixel 3124: 118
5C      //Pixel 3125: 092
5B      //Pixel 3126: 091
54      //Pixel 3127: 084
5A      //Pixel 3128: 090
60      //Pixel 3129: 096
59      //Pixel 3130: 089
58      //Pixel 3131: 088
60      //Pixel 3132: 096
61      //Pixel 3133: 097
64      //Pixel 3134: 100
65      //Pixel 3135: 101
66      //Pixel 3136: 102
6D      //Pixel 3137: 109
6F      //Pixel 3138: 111
6C      //Pixel 3139: 108
69      //Pixel 3140: 105
63      //Pixel 3141: 099
57      //Pixel 3142: 087
55      //Pixel 3143: 085
55      //Pixel 3144: 085
5E      //Pixel 3145: 094
65      //Pixel 3146: 101
6B      //Pixel 3147: 107
78      //Pixel 3148: 120
8A      //Pixel 3149: 138
94      //Pixel 3150: 148
95      //Pixel 3151: 149
95      //Pixel 3152: 149
8C      //Pixel 3153: 140
94      //Pixel 3154: 148
8D      //Pixel 3155: 141
88      //Pixel 3156: 136
7A      //Pixel 3157: 122
75      //Pixel 3158: 117
6B      //Pixel 3159: 107
6D      //Pixel 3160: 109
6B      //Pixel 3161: 107
6D      //Pixel 3162: 109
6A      //Pixel 3163: 106
62      //Pixel 3164: 098
68      //Pixel 3165: 104
70      //Pixel 3166: 112
62      //Pixel 3167: 098
62      //Pixel 3168: 098
5D      //Pixel 3169: 093
5F      //Pixel 3170: 095
6C      //Pixel 3171: 108
6C      //Pixel 3172: 108
6C      //Pixel 3173: 108
79      //Pixel 3174: 121
7E      //Pixel 3175: 126
89      //Pixel 3176: 137
8C      //Pixel 3177: 140
8C      //Pixel 3178: 140
91      //Pixel 3179: 145
91      //Pixel 3180: 145
93      //Pixel 3181: 147
94      //Pixel 3182: 148
9D      //Pixel 3183: 157
9D      //Pixel 3184: 157
9D      //Pixel 3185: 157
9E      //Pixel 3186: 158
A1      //Pixel 3187: 161
9E      //Pixel 3188: 158
9E      //Pixel 3189: 158
9C      //Pixel 3190: 156
9C      //Pixel 3191: 156
9C      //Pixel 3192: 156
99      //Pixel 3193: 153
8E      //Pixel 3194: 142
89      //Pixel 3195: 137
7F      //Pixel 3196: 127
79      //Pixel 3197: 121
66      //Pixel 3198: 102
54      //Pixel 3199: 084
38      //Pixel 3200: 056
46      //Pixel 3201: 070
61      //Pixel 3202: 097
71      //Pixel 3203: 113
76      //Pixel 3204: 118
7D      //Pixel 3205: 125
82      //Pixel 3206: 130
8D      //Pixel 3207: 141
89      //Pixel 3208: 137
89      //Pixel 3209: 137
8B      //Pixel 3210: 139
8C      //Pixel 3211: 140
90      //Pixel 3212: 144
8F      //Pixel 3213: 143
8D      //Pixel 3214: 141
8F      //Pixel 3215: 143
8E      //Pixel 3216: 142
8E      //Pixel 3217: 142
8F      //Pixel 3218: 143
8E      //Pixel 3219: 142
90      //Pixel 3220: 144
8D      //Pixel 3221: 141
85      //Pixel 3222: 133
85      //Pixel 3223: 133
80      //Pixel 3224: 128
7A      //Pixel 3225: 122
74      //Pixel 3226: 116
74      //Pixel 3227: 116
6C      //Pixel 3228: 108
6C      //Pixel 3229: 108
6C      //Pixel 3230: 108
6B      //Pixel 3231: 107
6D      //Pixel 3232: 109
71      //Pixel 3233: 113
6D      //Pixel 3234: 109
6B      //Pixel 3235: 107
63      //Pixel 3236: 099
5D      //Pixel 3237: 093
60      //Pixel 3238: 096
5C      //Pixel 3239: 092
59      //Pixel 3240: 089
5C      //Pixel 3241: 092
6A      //Pixel 3242: 106
6C      //Pixel 3243: 108
74      //Pixel 3244: 116
76      //Pixel 3245: 118
7C      //Pixel 3246: 124
7D      //Pixel 3247: 125
7E      //Pixel 3248: 126
7B      //Pixel 3249: 123
7A      //Pixel 3250: 122
76      //Pixel 3251: 118
67      //Pixel 3252: 103
5B      //Pixel 3253: 091
59      //Pixel 3254: 089
54      //Pixel 3255: 084
5A      //Pixel 3256: 090
5B      //Pixel 3257: 091
59      //Pixel 3258: 089
59      //Pixel 3259: 089
60      //Pixel 3260: 096
61      //Pixel 3261: 097
64      //Pixel 3262: 100
66      //Pixel 3263: 102
69      //Pixel 3264: 105
70      //Pixel 3265: 112
75      //Pixel 3266: 117
6F      //Pixel 3267: 111
6D      //Pixel 3268: 109
66      //Pixel 3269: 102
5E      //Pixel 3270: 094
57      //Pixel 3271: 087
57      //Pixel 3272: 087
60      //Pixel 3273: 096
6B      //Pixel 3274: 107
70      //Pixel 3275: 112
87      //Pixel 3276: 135
96      //Pixel 3277: 150
9A      //Pixel 3278: 154
9A      //Pixel 3279: 154
9A      //Pixel 3280: 154
96      //Pixel 3281: 150
94      //Pixel 3282: 148
90      //Pixel 3283: 144
88      //Pixel 3284: 136
7A      //Pixel 3285: 122
71      //Pixel 3286: 113
6A      //Pixel 3287: 106
69      //Pixel 3288: 105
68      //Pixel 3289: 104
68      //Pixel 3290: 104
62      //Pixel 3291: 098
5E      //Pixel 3292: 094
61      //Pixel 3293: 097
68      //Pixel 3294: 104
61      //Pixel 3295: 097
61      //Pixel 3296: 097
5D      //Pixel 3297: 093
5D      //Pixel 3298: 093
6C      //Pixel 3299: 108
6D      //Pixel 3300: 109
73      //Pixel 3301: 115
7C      //Pixel 3302: 124
81      //Pixel 3303: 129
89      //Pixel 3304: 137
8B      //Pixel 3305: 139
8B      //Pixel 3306: 139
91      //Pixel 3307: 145
91      //Pixel 3308: 145
96      //Pixel 3309: 150
96      //Pixel 3310: 150
A0      //Pixel 3311: 160
A4      //Pixel 3312: 164
A4      //Pixel 3313: 164
A4      //Pixel 3314: 164
A4      //Pixel 3315: 164
A1      //Pixel 3316: 161
A1      //Pixel 3317: 161
9D      //Pixel 3318: 157
9A      //Pixel 3319: 154
96      //Pixel 3320: 150
8C      //Pixel 3321: 140
89      //Pixel 3322: 137
85      //Pixel 3323: 133
7E      //Pixel 3324: 126
79      //Pixel 3325: 121
6B      //Pixel 3326: 107
57      //Pixel 3327: 087
3A      //Pixel 3328: 058
46      //Pixel 3329: 070
62      //Pixel 3330: 098
6B      //Pixel 3331: 107
76      //Pixel 3332: 118
7D      //Pixel 3333: 125
80      //Pixel 3334: 128
8A      //Pixel 3335: 138
89      //Pixel 3336: 137
89      //Pixel 3337: 137
8A      //Pixel 3338: 138
8B      //Pixel 3339: 139
8C      //Pixel 3340: 140
8C      //Pixel 3341: 140
8B      //Pixel 3342: 139
8D      //Pixel 3343: 141
8C      //Pixel 3344: 140
8D      //Pixel 3345: 141
8D      //Pixel 3346: 141
8D      //Pixel 3347: 141
8D      //Pixel 3348: 141
8B      //Pixel 3349: 139
82      //Pixel 3350: 130
83      //Pixel 3351: 131
85      //Pixel 3352: 133
80      //Pixel 3353: 128
7A      //Pixel 3354: 122
74      //Pixel 3355: 116
6C      //Pixel 3356: 108
6C      //Pixel 3357: 108
6C      //Pixel 3358: 108
6B      //Pixel 3359: 107
6C      //Pixel 3360: 108
6E      //Pixel 3361: 110
6B      //Pixel 3362: 107
65      //Pixel 3363: 101
5D      //Pixel 3364: 093
59      //Pixel 3365: 089
59      //Pixel 3366: 089
59      //Pixel 3367: 089
59      //Pixel 3368: 089
5C      //Pixel 3369: 092
6B      //Pixel 3370: 107
79      //Pixel 3371: 121
7E      //Pixel 3372: 126
82      //Pixel 3373: 130
86      //Pixel 3374: 134
8C      //Pixel 3375: 140
8C      //Pixel 3376: 140
8C      //Pixel 3377: 140
86      //Pixel 3378: 134
7B      //Pixel 3379: 123
79      //Pixel 3380: 121
60      //Pixel 3381: 096
60      //Pixel 3382: 096
60      //Pixel 3383: 096
60      //Pixel 3384: 096
60      //Pixel 3385: 096
5E      //Pixel 3386: 094
5B      //Pixel 3387: 091
61      //Pixel 3388: 097
61      //Pixel 3389: 097
65      //Pixel 3390: 101
68      //Pixel 3391: 104
6D      //Pixel 3392: 109
75      //Pixel 3393: 117
7A      //Pixel 3394: 122
75      //Pixel 3395: 117
6E      //Pixel 3396: 110
66      //Pixel 3397: 102
5E      //Pixel 3398: 094
57      //Pixel 3399: 087
57      //Pixel 3400: 087
5E      //Pixel 3401: 094
6F      //Pixel 3402: 111
