84      //Pixel 4310: 132
83      //Pixel 4311: 131
83      //Pixel 4312: 131
83      //Pixel 4313: 131
83      //Pixel 4314: 131
86      //Pixel 4315: 134
9E      //Pixel 4316: 158
A8      //Pixel 4317: 168
A9      //Pixel 4318: 169
AC      //Pixel 4319: 172
AC      //Pixel 4320: 172
AE      //Pixel 4321: 174
AE      //Pixel 4322: 174
B0      //Pixel 4323: 176
B2      //Pixel 4324: 178
B5      //Pixel 4325: 181
B4      //Pixel 4326: 180
B2      //Pixel 4327: 178
AA      //Pixel 4328: 170
31      //Pixel 4329: 049
2E      //Pixel 4330: 046
2B      //Pixel 4331: 043
29      //Pixel 4332: 041
2B      //Pixel 4333: 043
2B      //Pixel 4334: 043
2B      //Pixel 4335: 043
2B      //Pixel 4336: 043
2B      //Pixel 4337: 043
2E      //Pixel 4338: 046
3B      //Pixel 4339: 059
70      //Pixel 4340: 112
7B      //Pixel 4341: 123
80      //Pixel 4342: 128
84      //Pixel 4343: 132
85      //Pixel 4344: 133
86      //Pixel 4345: 134
86      //Pixel 4346: 134
86      //Pixel 4347: 134
86      //Pixel 4348: 134
85      //Pixel 4349: 133
84      //Pixel 4350: 132
83      //Pixel 4351: 131
50      //Pixel 4352: 080
52      //Pixel 4353: 082
53      //Pixel 4354: 083
54      //Pixel 4355: 084
55      //Pixel 4356: 085
56      //Pixel 4357: 086
58      //Pixel 4358: 088
6A      //Pixel 4359: 106
7F      //Pixel 4360: 127
89      //Pixel 4361: 137
8C      //Pixel 4362: 140
8C      //Pixel 4363: 140
8C      //Pixel 4364: 140
8C      //Pixel 4365: 140
83      //Pixel 4366: 131
6A      //Pixel 4367: 106
4D      //Pixel 4368: 077
4D      //Pixel 4369: 077
4D      //Pixel 4370: 077
4D      //Pixel 4371: 077
51      //Pixel 4372: 081
53      //Pixel 4373: 083
53      //Pixel 4374: 083
55      //Pixel 4375: 085
56      //Pixel 4376: 086
57      //Pixel 4377: 087
58      //Pixel 4378: 088
59      //Pixel 4379: 089
5A      //Pixel 4380: 090
5E      //Pixel 4381: 094
61      //Pixel 4382: 097
61      //Pixel 4383: 097
61      //Pixel 4384: 097
5E      //Pixel 4385: 094
5E      //Pixel 4386: 094
5E      //Pixel 4387: 094
5C      //Pixel 4388: 092
5C      //Pixel 4389: 092
5E      //Pixel 4390: 094
5F      //Pixel 4391: 095
64      //Pixel 4392: 100
66      //Pixel 4393: 102
67      //Pixel 4394: 103
68      //Pixel 4395: 104
6A      //Pixel 4396: 106
6A      //Pixel 4397: 106
71      //Pixel 4398: 113
76      //Pixel 4399: 118
7A      //Pixel 4400: 122
7D      //Pixel 4401: 125
80      //Pixel 4402: 128
83      //Pixel 4403: 131
89      //Pixel 4404: 137
8C      //Pixel 4405: 140
8F      //Pixel 4406: 143
92      //Pixel 4407: 146
92      //Pixel 4408: 146
95      //Pixel 4409: 149
95      //Pixel 4410: 149
96      //Pixel 4411: 150
95      //Pixel 4412: 149
96      //Pixel 4413: 150
97      //Pixel 4414: 151
98      //Pixel 4415: 152
99      //Pixel 4416: 153
9B      //Pixel 4417: 155
9D      //Pixel 4418: 157
9F      //Pixel 4419: 159
A0      //Pixel 4420: 160
A1      //Pixel 4421: 161
A3      //Pixel 4422: 163
A3      //Pixel 4423: 163
A3      //Pixel 4424: 163
A3      //Pixel 4425: 163
A4      //Pixel 4426: 164
A5      //Pixel 4427: 165
A5      //Pixel 4428: 165
A5      //Pixel 4429: 165
A7      //Pixel 4430: 167
A7      //Pixel 4431: 167
A7      //Pixel 4432: 167
A5      //Pixel 4433: 165
A3      //Pixel 4434: 163
A0      //Pixel 4435: 160
9D      //Pixel 4436: 157
9B      //Pixel 4437: 155
8A      //Pixel 4438: 138
86      //Pixel 4439: 134
85      //Pixel 4440: 133
86      //Pixel 4441: 134
9D      //Pixel 4442: 157
A4      //Pixel 4443: 164
A8      //Pixel 4444: 168
A9      //Pixel 4445: 169
AA      //Pixel 4446: 170
AC      //Pixel 4447: 172
AC      //Pixel 4448: 172
AD      //Pixel 4449: 173
AE      //Pixel 4450: 174
AF      //Pixel 4451: 175
B0      //Pixel 4452: 176
B3      //Pixel 4453: 179
B1      //Pixel 4454: 177
B0      //Pixel 4455: 176
AA      //Pixel 4456: 170
30      //Pixel 4457: 048
2B      //Pixel 4458: 043
29      //Pixel 4459: 041
28      //Pixel 4460: 040
29      //Pixel 4461: 041
2B      //Pixel 4462: 043
2B      //Pixel 4463: 043
2B      //Pixel 4464: 043
2C      //Pixel 4465: 044
31      //Pixel 4466: 049
53      //Pixel 4467: 083
7B      //Pixel 4468: 123
7E      //Pixel 4469: 126
82      //Pixel 4470: 130
85      //Pixel 4471: 133
86      //Pixel 4472: 134
86      //Pixel 4473: 134
86      //Pixel 4474: 134
86      //Pixel 4475: 134
86      //Pixel 4476: 134
85      //Pixel 4477: 133
84      //Pixel 4478: 132
83      //Pixel 4479: 131
50      //Pixel 4480: 080
53      //Pixel 4481: 083
53      //Pixel 4482: 083
54      //Pixel 4483: 084
55      //Pixel 4484: 085
56      //Pixel 4485: 086
58      //Pixel 4486: 088
6A      //Pixel 4487: 106
7D      //Pixel 4488: 125
89      //Pixel 4489: 137
8E      //Pixel 4490: 142
8E      //Pixel 4491: 142
8E      //Pixel 4492: 142
8E      //Pixel 4493: 142
84      //Pixel 4494: 132
6A      //Pixel 4495: 106
4D      //Pixel 4496: 077
4D      //Pixel 4497: 077
4D      //Pixel 4498: 077
4D      //Pixel 4499: 077
51      //Pixel 4500: 081
52      //Pixel 4501: 082
53      //Pixel 4502: 083
55      //Pixel 4503: 085
56      //Pixel 4504: 086
57      //Pixel 4505: 087
58      //Pixel 4506: 088
59      //Pixel 4507: 089
5A      //Pixel 4508: 090
5D      //Pixel 4509: 093
5F      //Pixel 4510: 095
64      //Pixel 4511: 100
64      //Pixel 4512: 100
64      //Pixel 4513: 100
60      //Pixel 4514: 096
5E      //Pixel 4515: 094
5D      //Pixel 4516: 093
5D      //Pixel 4517: 093
5E      //Pixel 4518: 094
5F      //Pixel 4519: 095
64      //Pixel 4520: 100
66      //Pixel 4521: 102
67      //Pixel 4522: 103
69      //Pixel 4523: 105
6A      //Pixel 4524: 106
70      //Pixel 4525: 112
74      //Pixel 4526: 116
7B      //Pixel 4527: 123
7B      //Pixel 4528: 123
7D      //Pixel 4529: 125
7E      //Pixel 4530: 126
81      //Pixel 4531: 129
86      //Pixel 4532: 134
89      //Pixel 4533: 137
8D      //Pixel 4534: 141
8F      //Pixel 4535: 143
92      //Pixel 4536: 146
93      //Pixel 4537: 147
95      //Pixel 4538: 149
95      //Pixel 4539: 149
95      //Pixel 4540: 149
95      //Pixel 4541: 149
96      //Pixel 4542: 150
96      //Pixel 4543: 150
97      //Pixel 4544: 151
97      //Pixel 4545: 151
9A      //Pixel 4546: 154
9C      //Pixel 4547: 156
9E      //Pixel 4548: 158
9F      //Pixel 4549: 159
A0      //Pixel 4550: 160
A1      //Pixel 4551: 161
A1      //Pixel 4552: 161
A2      //Pixel 4553: 162
A2      //Pixel 4554: 162
A3      //Pixel 4555: 163
A2      //Pixel 4556: 162
A2      //Pixel 4557: 162
A3      //Pixel 4558: 163
A3      //Pixel 4559: 163
A3      //Pixel 4560: 163
A1      //Pixel 4561: 161
A1      //Pixel 4562: 161
A0      //Pixel 4563: 160
9E      //Pixel 4564: 158
9D      //Pixel 4565: 157
9D      //Pixel 4566: 157
9D      //Pixel 4567: 157
9D      //Pixel 4568: 157
A4      //Pixel 4569: 164
A6      //Pixel 4570: 166
A8      //Pixel 4571: 168
A9      //Pixel 4572: 169
AA      //Pixel 4573: 170
AB      //Pixel 4574: 171
AC      //Pixel 4575: 172
AB      //Pixel 4576: 171
AC      //Pixel 4577: 172
AC      //Pixel 4578: 172
AE      //Pixel 4579: 174
B0      //Pixel 4580: 176
B0      //Pixel 4581: 176
AF      //Pixel 4582: 175
AE      //Pixel 4583: 174
86      //Pixel 4584: 134
2E      //Pixel 4585: 046
2A      //Pixel 4586: 042
29      //Pixel 4587: 041
28      //Pixel 4588: 040
2A      //Pixel 4589: 042
2A      //Pixel 4590: 042
2B      //Pixel 4591: 043
2B      //Pixel 4592: 043
2D      //Pixel 4593: 045
3E      //Pixel 4594: 062
79      //Pixel 4595: 121
7C      //Pixel 4596: 124
80      //Pixel 4597: 128
85      //Pixel 4598: 133
86      //Pixel 4599: 134
86      //Pixel 4600: 134
86      //Pixel 4601: 134
86      //Pixel 4602: 134
86      //Pixel 4603: 134
85      //Pixel 4604: 133
85      //Pixel 4605: 133
84      //Pixel 4606: 132
83      //Pixel 4607: 131
50      //Pixel 4608: 080
52      //Pixel 4609: 082
53      //Pixel 4610: 083
54      //Pixel 4611: 084
55      //Pixel 4612: 085
56      //Pixel 4613: 086
58      //Pixel 4614: 088
6A      //Pixel 4615: 106
7F      //Pixel 4616: 127
89      //Pixel 4617: 137
8E      //Pixel 4618: 142
8E      //Pixel 4619: 142
8E      //Pixel 4620: 142
8E      //Pixel 4621: 142
84      //Pixel 4622: 132
6A      //Pixel 4623: 106
4D      //Pixel 4624: 077
4D      //Pixel 4625: 077
4D      //Pixel 4626: 077
4D      //Pixel 4627: 077
52      //Pixel 4628: 082
53      //Pixel 4629: 083
53      //Pixel 4630: 083
54      //Pixel 4631: 084
56      //Pixel 4632: 086
57      //Pixel 4633: 087
57      //Pixel 4634: 087
58      //Pixel 4635: 088
59      //Pixel 4636: 089
5A      //Pixel 4637: 090
64      //Pixel 4638: 100
69      //Pixel 4639: 105
6D      //Pixel 4640: 109
6D      //Pixel 4641: 109
66      //Pixel 4642: 102
5E      //Pixel 4643: 094
5E      //Pixel 4644: 094
5E      //Pixel 4645: 094
5E      //Pixel 4646: 094
5F      //Pixel 4647: 095
64      //Pixel 4648: 100
66      //Pixel 4649: 102
68      //Pixel 4650: 104
69      //Pixel 4651: 105
6B      //Pixel 4652: 107
73      //Pixel 4653: 115
7A      //Pixel 4654: 122
7B      //Pixel 4655: 123
7B      //Pixel 4656: 123
7D      //Pixel 4657: 125
7E      //Pixel 4658: 126
80      //Pixel 4659: 128
80      //Pixel 4660: 128
85      //Pixel 4661: 133
8C      //Pixel 4662: 140
8E      //Pixel 4663: 142
90      //Pixel 4664: 144
92      //Pixel 4665: 146
92      //Pixel 4666: 146
93      //Pixel 4667: 147
94      //Pixel 4668: 148
94      //Pixel 4669: 148
94      //Pixel 4670: 148
95      //Pixel 4671: 149
95      //Pixel 4672: 149
95      //Pixel 4673: 149
96      //Pixel 4674: 150
97      //Pixel 4675: 151
9A      //Pixel 4676: 154
9C      //Pixel 4677: 156
9D      //Pixel 4678: 157
9D      //Pixel 4679: 157
9D      //Pixel 4680: 157
9D      //Pixel 4681: 157
9E      //Pixel 4682: 158
9F      //Pixel 4683: 159
9D      //Pixel 4684: 157
9F      //Pixel 4685: 159
9E      //Pixel 4686: 158
A0      //Pixel 4687: 160
A0      //Pixel 4688: 160
A0      //Pixel 4689: 160
A0      //Pixel 4690: 160
A0      //Pixel 4691: 160
A0      //Pixel 4692: 160
A1      //Pixel 4693: 161
A2      //Pixel 4694: 162
A4      //Pixel 4695: 164
A5      //Pixel 4696: 165
A6      //Pixel 4697: 166
A8      //Pixel 4698: 168
A8      //Pixel 4699: 168
A9      //Pixel 4700: 169
AA      //Pixel 4701: 170
AB      //Pixel 4702: 171
AB      //Pixel 4703: 171
AB      //Pixel 4704: 171
AB      //Pixel 4705: 171
AC      //Pixel 4706: 172
AD      //Pixel 4707: 173
AE      //Pixel 4708: 174
AE      //Pixel 4709: 174
AB      //Pixel 4710: 171
A6      //Pixel 4711: 166
3B      //Pixel 4712: 059
2B      //Pixel 4713: 043
2B      //Pixel 4714: 043
2A      //Pixel 4715: 042
2A      //Pixel 4716: 042
2A      //Pixel 4717: 042
2B      //Pixel 4718: 043
2B      //Pixel 4719: 043
2D      //Pixel 4720: 045
32      //Pixel 4721: 050
66      //Pixel 4722: 102
7B      //Pixel 4723: 123
7F      //Pixel 4724: 127
82      //Pixel 4725: 130
86      //Pixel 4726: 134
86      //Pixel 4727: 134
86      //Pixel 4728: 134
86      //Pixel 4729: 134
86      //Pixel 4730: 134
86      //Pixel 4731: 134
86      //Pixel 4732: 134
85      //Pixel 4733: 133
84      //Pixel 4734: 132
83      //Pixel 4735: 131
50      //Pixel 4736: 080
52      //Pixel 4737: 082
52      //Pixel 4738: 082
53      //Pixel 4739: 083
55      //Pixel 4740: 085
56      //Pixel 4741: 086
58      //Pixel 4742: 088
6B      //Pixel 4743: 107
7E      //Pixel 4744: 126
89      //Pixel 4745: 137
8F      //Pixel 4746: 143
8F      //Pixel 4747: 143
8F      //Pixel 4748: 143
8F      //Pixel 4749: 143
85      //Pixel 4750: 133
6C      //Pixel 4751: 108
50      //Pixel 4752: 080
4F      //Pixel 4753: 079
4F      //Pixel 4754: 079
4F      //Pixel 4755: 079
52      //Pixel 4756: 082
52      //Pixel 4757: 082
53      //Pixel 4758: 083
53      //Pixel 4759: 083
55      //Pixel 4760: 085
56      //Pixel 4761: 086
56      //Pixel 4762: 086
57      //Pixel 4763: 087
59      //Pixel 4764: 089
5A      //Pixel 4765: 090
6B      //Pixel 4766: 107
6E      //Pixel 4767: 110
6F      //Pixel 4768: 111
6F      //Pixel 4769: 111
6B      //Pixel 4770: 107
5F      //Pixel 4771: 095
5E      //Pixel 4772: 094
5E      //Pixel 4773: 094
5E      //Pixel 4774: 094
5E      //Pixel 4775: 094
64      //Pixel 4776: 100
66      //Pixel 4777: 102
68      //Pixel 4778: 104
6A      //Pixel 4779: 106
73      //Pixel 4780: 115
77      //Pixel 4781: 119
7A      //Pixel 4782: 122
7B      //Pixel 4783: 123
7B      //Pixel 4784: 123
7B      //Pixel 4785: 123
7D      //Pixel 4786: 125
7E      //Pixel 4787: 126
80      //Pixel 4788: 128
83      //Pixel 4789: 131
89      //Pixel 4790: 137
8C      //Pixel 4791: 140
8D      //Pixel 4792: 141
8F      //Pixel 4793: 143
90      //Pixel 4794: 144
90      //Pixel 4795: 144
92      //Pixel 4796: 146
92      //Pixel 4797: 146
92      //Pixel 4798: 146
93      //Pixel 4799: 147
93      //Pixel 4800: 147
94      //Pixel 4801: 148
94      //Pixel 4802: 148
94      //Pixel 4803: 148
96      //Pixel 4804: 150
97      //Pixel 4805: 151
9A      //Pixel 4806: 154
9A      //Pixel 4807: 154
9A      //Pixel 4808: 154
9B      //Pixel 4809: 155
9C      //Pixel 4810: 156
9C      //Pixel 4811: 156
9C      //Pixel 4812: 156
9C      //Pixel 4813: 156
9C      //Pixel 4814: 156
9D      //Pixel 4815: 157
9D      //Pixel 4816: 157
9D      //Pixel 4817: 157
9F      //Pixel 4818: 159
A0      //Pixel 4819: 160
A1      //Pixel 4820: 161
A3      //Pixel 4821: 163
A4      //Pixel 4822: 164
A5      //Pixel 4823: 165
A6      //Pixel 4824: 166
A8      //Pixel 4825: 168
A8      //Pixel 4826: 168
A9      //Pixel 4827: 169
AA      //Pixel 4828: 170
AA      //Pixel 4829: 170
AB      //Pixel 4830: 171
AB      //Pixel 4831: 171
AB      //Pixel 4832: 171
AB      //Pixel 4833: 171
AB      //Pixel 4834: 171
AB      //Pixel 4835: 171
AB      //Pixel 4836: 171
A9      //Pixel 4837: 169
A3      //Pixel 4838: 163
8D      //Pixel 4839: 141
31      //Pixel 4840: 049
2B      //Pixel 4841: 043
2A      //Pixel 4842: 042
29      //Pixel 4843: 041
29      //Pixel 4844: 041
2A      //Pixel 4845: 042
2B      //Pixel 4846: 043
2B      //Pixel 4847: 043
31      //Pixel 4848: 049
4E      //Pixel 4849: 078
7B      //Pixel 4850: 123
7E      //Pixel 4851: 126
80      //Pixel 4852: 128
86      //Pixel 4853: 134
87      //Pixel 4854: 135
87      //Pixel 4855: 135
87      //Pixel 4856: 135
87      //Pixel 4857: 135
86      //Pixel 4858: 134
86      //Pixel 4859: 134
85      //Pixel 4860: 133
85      //Pixel 4861: 133
84      //Pixel 4862: 132
83      //Pixel 4863: 131
4F      //Pixel 4864: 079
52      //Pixel 4865: 082
52      //Pixel 4866: 082
53      //Pixel 4867: 083
54      //Pixel 4868: 084
56      //Pixel 4869: 086
58      //Pixel 4870: 088
6D      //Pixel 4871: 109
7E      //Pixel 4872: 126
8B      //Pixel 4873: 139
8F      //Pixel 4874: 143
8F      //Pixel 4875: 143
8F      //Pixel 4876: 143
8F      //Pixel 4877: 143
84      //Pixel 4878: 132
6E      //Pixel 4879: 110
50      //Pixel 4880: 080
4F      //Pixel 4881: 079
4F      //Pixel 4882: 079
4F      //Pixel 4883: 079
52      //Pixel 4884: 082
52      //Pixel 4885: 082
53      //Pixel 4886: 083
53      //Pixel 4887: 083
55      //Pixel 4888: 085
56      //Pixel 4889: 086
54      //Pixel 4890: 084
56      //Pixel 4891: 086
58      //Pixel 4892: 088
5A      //Pixel 4893: 090
6E      //Pixel 4894: 110
76      //Pixel 4895: 118
76      //Pixel 4896: 118
76      //Pixel 4897: 118
6E      //Pixel 4898: 110
66      //Pixel 4899: 102
5F      //Pixel 4900: 095
5E      //Pixel 4901: 094
5E      //Pixel 4902: 094
5F      //Pixel 4903: 095
64      //Pixel 4904: 100
66      //Pixel 4905: 102
68      //Pixel 4906: 104
72      //Pixel 4907: 114
75      //Pixel 4908: 117
77      //Pixel 4909: 119
7A      //Pixel 4910: 122
7B      //Pixel 4911: 123
7B      //Pixel 4912: 123
7B      //Pixel 4913: 123
7D      //Pixel 4914: 125
7E      //Pixel 4915: 126
80      //Pixel 4916: 128
81      //Pixel 4917: 129
86      //Pixel 4918: 134
89      //Pixel 4919: 137
8C      //Pixel 4920: 140
8C      //Pixel 4921: 140
8F      //Pixel 4922: 143
8F      //Pixel 4923: 143
8F      //Pixel 4924: 143
8F      //Pixel 4925: 143
90      //Pixel 4926: 144
91      //Pixel 4927: 145
91      //Pixel 4928: 145
92      //Pixel 4929: 146
92      //Pixel 4930: 146
92      //Pixel 4931: 146
92      //Pixel 4932: 146
94      //Pixel 4933: 148
96      //Pixel 4934: 150
97      //Pixel 4935: 151
97      //Pixel 4936: 151
97      //Pixel 4937: 151
98      //Pixel 4938: 152
98      //Pixel 4939: 152
98      //Pixel 4940: 152
98      //Pixel 4941: 152
98      //Pixel 4942: 152
9A      //Pixel 4943: 154
9B      //Pixel 4944: 155
9D      //Pixel 4945: 157
9E      //Pixel 4946: 158
A0      //Pixel 4947: 160
A1      //Pixel 4948: 161
A3      //Pixel 4949: 163
A4      //Pixel 4950: 164
A5      //Pixel 4951: 165
A6      //Pixel 4952: 166
A8      //Pixel 4953: 168
A8      //Pixel 4954: 168
AA      //Pixel 4955: 170
AA      //Pixel 4956: 170
AB      //Pixel 4957: 171
AB      //Pixel 4958: 171
AB      //Pixel 4959: 171
AA      //Pixel 4960: 170
A9      //Pixel 4961: 169
A8      //Pixel 4962: 168
A8      //Pixel 4963: 168
A8      //Pixel 4964: 168
97      //Pixel 4965: 151
90      //Pixel 4966: 144
7A      //Pixel 4967: 122
2D      //Pixel 4968: 045
2B      //Pixel 4969: 043
29      //Pixel 4970: 041
29      //Pixel 4971: 041
2A      //Pixel 4972: 042
2A      //Pixel 4973: 042
2B      //Pixel 4974: 043
2D      //Pixel 4975: 045
3E      //Pixel 4976: 062
6C      //Pixel 4977: 108
7B      //Pixel 4978: 123
80      //Pixel 4979: 128
85      //Pixel 4980: 133
86      //Pixel 4981: 134
87      //Pixel 4982: 135
87      //Pixel 4983: 135
87      //Pixel 4984: 135
87      //Pixel 4985: 135
86      //Pixel 4986: 134
86      //Pixel 4987: 134
85      //Pixel 4988: 133
85      //Pixel 4989: 133
84      //Pixel 4990: 132
84      //Pixel 4991: 132
4F      //Pixel 4992: 079
51      //Pixel 4993: 081
52      //Pixel 4994: 082
53      //Pixel 4995: 083
53      //Pixel 4996: 083
55      //Pixel 4997: 085
59      //Pixel 4998: 089
6D      //Pixel 4999: 109
7E      //Pixel 5000: 126
8B      //Pixel 5001: 139
8F      //Pixel 5002: 143
8F      //Pixel 5003: 143
8F      //Pixel 5004: 143
8F      //Pixel 5005: 143
85      //Pixel 5006: 133
6E      //Pixel 5007: 110
50      //Pixel 5008: 080
50      //Pixel 5009: 080
50      //Pixel 5010: 080
50      //Pixel 5011: 080
52      //Pixel 5012: 082
53      //Pixel 5013: 083
53      //Pixel 5014: 083
53      //Pixel 5015: 083
55      //Pixel 5016: 085
55      //Pixel 5017: 085
53      //Pixel 5018: 083
55      //Pixel 5019: 085
58      //Pixel 5020: 088
5A      //Pixel 5021: 090
75      //Pixel 5022: 117
7B      //Pixel 5023: 123
7B      //Pixel 5024: 123
7B      //Pixel 5025: 123
74      //Pixel 5026: 116
69      //Pixel 5027: 105
63      //Pixel 5028: 099
62      //Pixel 5029: 098
62      //Pixel 5030: 098
63      //Pixel 5031: 099
65      //Pixel 5032: 101
68      //Pixel 5033: 104
70      //Pixel 5034: 112
74      //Pixel 5035: 116
75      //Pixel 5036: 117
77      //Pixel 5037: 119
78      //Pixel 5038: 120
7B      //Pixel 5039: 123
7B      //Pixel 5040: 123
7B      //Pixel 5041: 123
7B      //Pixel 5042: 123
7D      //Pixel 5043: 125
80      //Pixel 5044: 128
80      //Pixel 5045: 128
82      //Pixel 5046: 130
86      //Pixel 5047: 134
88      //Pixel 5048: 136
8C      //Pixel 5049: 140
8C      //Pixel 5050: 140
8D      //Pixel 5051: 141
8D      //Pixel 5052: 141
8D      //Pixel 5053: 141
8D      //Pixel 5054: 141
8E      //Pixel 5055: 142
8E      //Pixel 5056: 142
8E      //Pixel 5057: 142
8F      //Pixel 5058: 143
91      //Pixel 5059: 145
92      //Pixel 5060: 146
92      //Pixel 5061: 146
93      //Pixel 5062: 147
94      //Pixel 5063: 148
96      //Pixel 5064: 150
96      //Pixel 5065: 150
97      //Pixel 5066: 151
97      //Pixel 5067: 151
97      //Pixel 5068: 151
97      //Pixel 5069: 151
97      //Pixel 5070: 151
99      //Pixel 5071: 153
9A      //Pixel 5072: 154
9D      //Pixel 5073: 157
9F      //Pixel 5074: 159
A0      //Pixel 5075: 160
A2      //Pixel 5076: 162
A4      //Pixel 5077: 164
A5      //Pixel 5078: 165
A6      //Pixel 5079: 166
A8      //Pixel 5080: 168
A8      //Pixel 5081: 168
A9      //Pixel 5082: 169
AA      //Pixel 5083: 170
AB      //Pixel 5084: 171
AB      //Pixel 5085: 171
AB      //Pixel 5086: 171
AA      //Pixel 5087: 170
AA      //Pixel 5088: 170
A8      //Pixel 5089: 168
A3      //Pixel 5090: 163
9E      //Pixel 5091: 158
97      //Pixel 5092: 151
90      //Pixel 5093: 144
85      //Pixel 5094: 133
3B      //Pixel 5095: 059
2B      //Pixel 5096: 043
2A      //Pixel 5097: 042
29      //Pixel 5098: 041
29      //Pixel 5099: 041
2A      //Pixel 5100: 042
2B      //Pixel 5101: 043
2B      //Pixel 5102: 043
36      //Pixel 5103: 054
58      //Pixel 5104: 088
7B      //Pixel 5105: 123
7F      //Pixel 5106: 127
81      //Pixel 5107: 129
85      //Pixel 5108: 133
86      //Pixel 5109: 134
86      //Pixel 5110: 134
86      //Pixel 5111: 134
86      //Pixel 5112: 134
86      //Pixel 5113: 134
86      //Pixel 5114: 134
86      //Pixel 5115: 134
85      //Pixel 5116: 133
85      //Pixel 5117: 133
84      //Pixel 5118: 132
84      //Pixel 5119: 132
4F      //Pixel 5120: 079
51      //Pixel 5121: 081
52      //Pixel 5122: 082
53      //Pixel 5123: 083
53      //Pixel 5124: 083
54      //Pixel 5125: 084
5A      //Pixel 5126: 090
6B      //Pixel 5127: 107
7F      //Pixel 5128: 127
8C      //Pixel 5129: 140
8F      //Pixel 5130: 143
8F      //Pixel 5131: 143
8F      //Pixel 5132: 143
8F      //Pixel 5133: 143
85      //Pixel 5134: 133
70      //Pixel 5135: 112
50      //Pixel 5136: 080
50      //Pixel 5137: 080
50      //Pixel 5138: 080
50      //Pixel 5139: 080
52      //Pixel 5140: 082
53      //Pixel 5141: 083
53      //Pixel 5142: 083
53      //Pixel 5143: 083
53      //Pixel 5144: 083
53      //Pixel 5145: 083
53      //Pixel 5146: 083
53      //Pixel 5147: 083
57      //Pixel 5148: 087
59      //Pixel 5149: 089
79      //Pixel 5150: 121
7B      //Pixel 5151: 123
7F      //Pixel 5152: 127
7F      //Pixel 5153: 127
79      //Pixel 5154: 121
6E      //Pixel 5155: 110
68      //Pixel 5156: 104
67      //Pixel 5157: 103
65      //Pixel 5158: 101
65      //Pixel 5159: 101
66      //Pixel 5160: 102
6A      //Pixel 5161: 106
72      //Pixel 5162: 114
74      //Pixel 5163: 116
75      //Pixel 5164: 117
75      //Pixel 5165: 117
77      //Pixel 5166: 119
78      //Pixel 5167: 120
7A      //Pixel 5168: 122
7B      //Pixel 5169: 123
7B      //Pixel 5170: 123
7D      //Pixel 5171: 125
7E      //Pixel 5172: 126
80      //Pixel 5173: 128
80      //Pixel 5174: 128
81      //Pixel 5175: 129
82      //Pixel 5176: 130
86      //Pixel 5177: 134
8C      //Pixel 5178: 140
8C      //Pixel 5179: 140
8C      //Pixel 5180: 140
8C      //Pixel 5181: 140
8C      //Pixel 5182: 140
8C      //Pixel 5183: 140
8C      //Pixel 5184: 140
8C      //Pixel 5185: 140
8C      //Pixel 5186: 140
8C      //Pixel 5187: 140
8C      //Pixel 5188: 140
8D      //Pixel 5189: 141
8D      //Pixel 5190: 141
92      //Pixel 5191: 146
92      //Pixel 5192: 146
92      //Pixel 5193: 146
92      //Pixel 5194: 146
93      //Pixel 5195: 147
95      //Pixel 5196: 149
97      //Pixel 5197: 151
97      //Pixel 5198: 151
97      //Pixel 5199: 151
9B      //Pixel 5200: 155
9F      //Pixel 5201: 159
A1      //Pixel 5202: 161
A3      //Pixel 5203: 163
A5      //Pixel 5204: 165
A6      //Pixel 5205: 166
A6      //Pixel 5206: 166
A8      //Pixel 5207: 168
A8      //Pixel 5208: 168
A8      //Pixel 5209: 168
AA      //Pixel 5210: 170
AA      //Pixel 5211: 170
AB      //Pixel 5212: 171
AB      //Pixel 5213: 171
AB      //Pixel 5214: 171
AA      //Pixel 5215: 170
A9      //Pixel 5216: 169
99      //Pixel 5217: 153
94      //Pixel 5218: 148
92      //Pixel 5219: 146
8D      //Pixel 5220: 141
85      //Pixel 5221: 133
7A      //Pixel 5222: 122
30      //Pixel 5223: 048
2A      //Pixel 5224: 042
2A      //Pixel 5225: 042
29      //Pixel 5226: 041
29      //Pixel 5227: 041
2A      //Pixel 5228: 042
2B      //Pixel 5229: 043
2D      //Pixel 5230: 045
3D      //Pixel 5231: 061
78      //Pixel 5232: 120
7D      //Pixel 5233: 125
80      //Pixel 5234: 128
84      //Pixel 5235: 132
86      //Pixel 5236: 134
86      //Pixel 5237: 134
86      //Pixel 5238: 134
86      //Pixel 5239: 134
86      //Pixel 5240: 134
86      //Pixel 5241: 134
86      //Pixel 5242: 134
85      //Pixel 5243: 133
85      //Pixel 5244: 133
85      //Pixel 5245: 133
84      //Pixel 5246: 132
84      //Pixel 5247: 132
4F      //Pixel 5248: 079
51      //Pixel 5249: 081
52      //Pixel 5250: 082
53      //Pixel 5251: 083
53      //Pixel 5252: 083
56      //Pixel 5253: 086
5B      //Pixel 5254: 091
6D      //Pixel 5255: 109
80      //Pixel 5256: 128
8C      //Pixel 5257: 140
8F      //Pixel 5258: 143
8F      //Pixel 5259: 143
8F      //Pixel 5260: 143
8F      //Pixel 5261: 143
85      //Pixel 5262: 133
70      //Pixel 5263: 112
50      //Pixel 5264: 080
50      //Pixel 5265: 080
50      //Pixel 5266: 080
50      //Pixel 5267: 080
52      //Pixel 5268: 082
53      //Pixel 5269: 083
53      //Pixel 5270: 083
53      //Pixel 5271: 083
54      //Pixel 5272: 084
54      //Pixel 5273: 084
